822.0543799204211;-345.5342027188837;140.3787536449346;899.537770184892;-332.6438851059668;123.18356679928782
747.3465140357131;-274.16337837465943;137.77372842302026;819.5092806088809;-253.06854788999337;109.2589567750893
731.1372126937595;-105.38165455628422;150.01234729923206;810.4286097529301;-97.58485551523056;139.16661941414358
714.1487205560674;-150.5154640332803;150.8107542115693;793.8963163785393;-156.3649111224258;142.34645413102325
827.1999035466073;-236.4498310320135;121.81672602727232;894.9448637254886;-259.21347525399625;84.96585538506375
829.5128527183375;-300.2580767814632;133.30580882424286;895.8667596528886;-339.2013930449122;109.93632529546576
697.319693583753;-282.6431444594521;74.7294543337788;755.2956412576032;-258.85502979860314;24.346298021625017
766.6745187970168;-181.91590428654152;169.67859613295934;830.0663053623292;-231.3096532928034;172.37703753986779
726.1285579364035;-210.09040284163302;130.2742012573728;780.0935408196999;-260.12551167527624;97.87321416054185
786.6577043134287;-215.29447898728688;107.26238700746134;838.6559815232866;-262.97054958980846;68.6786414682098
901.0020035672227;-306.0012779166141;110.16983303448043;917.5385456143594;-339.9301764414911;39.17019598632896
719.6720823775869;-25.745288480773112;117.80917898336442;790.4628377144217;6.13935795740818;96.8905022736775
760.4357046017487;-206.2394777600478;140.62454564544893;756.8398662726978;-278.99175064682095;106.56977281533855
885.9193669719292;-147.1031839378641;70.30623817922475;946.7607249023154;-167.8761285972207;22.011681285447068
867.6593270914751;-388.24381791015907;130.4447145558633;944.2228993407582;-389.49690203740465;105.90885343956121
855.0238121380467;-134.51739397304817;155.8832893486946;926.5817540945723;-104.07064213963648;135.4384501579108
673.3347231003788;-287.85617771010493;142.44416644226203;723.796299999745;-327.69568905483294;94.15345271808948
826.0949155553532;-119.6535817516654;115.7499135832945;901.9906237941806;-115.98364934662484;89.44562860839636
881.6204709741887;-41.50584640137495;96.5228437190626;901.9008007332692;-69.98187418236047;24.11146243841037
719.0031089899904;-248.43639665029224;155.56430701097665;750.8406069735518;-175.58440848527079;143.54280896696227
793.19244153106;-215.9540908626484;134.68956092315375;805.3704553768142;-269.1997560852695;75.67994394703483
866.0052054931367;-42.78860689478043;95.01362262077942;931.5318947310343;-88.9981447839538;101.05362555920848
815.1368517620544;-17.692082691289627;119.45605985898091;893.431334948356;-18.374330348732244;101.1505813409984
751.7410220998177;-277.9443893240093;77.8673277823816;792.28781905031;-322.19702360082636;24.35779660332392
827.3075628746132;-348.8537857159223;147.10727427029462;878.0206811969758;-366.99280765611906;87.40214418704429
774.9957516785576;-76.25349725338802;159.74796829623403;782.7205329164437;-81.15733110817031;79.86165933230873
779.570859424655;-51.24562481893481;122.69578347793438;836.6198076293028;-5.092939679726626;89.81882334870329
786.344318218672;-352.54501050594973;175.65767740627317;838.021002398781;-379.1837388053418;120.11098871087434
919.9713084709017;-169.33912647350823;93.91635003779787;955.0495635682364;-215.30464966831346;38.03950177287277
761.608934417204;-332.7137015290731;143.84111814291472;807.6402591353813;-269.8773795864052;123.88475288915268
735.4482571878955;-248.65393555499003;144.9975970763682;813.1861184992434;-236.84152226785724;128.18010610881015
731.2561256383103;-55.73588425920517;138.93148679412354;801.8342761140925;-31.37902167553007;109.08157230413738
846.686621622368;-251.5320586069578;163.3729140771117;902.1462476694628;-308.6490304747432;152.08451627500747
671.0448132060425;-86.2100857153273;167.15295149839048;721.49155943397;-39.916158730898275;124.99274174238083
674.7800261570526;14.589899261540303;165.02355491047166;727.2705568839731;-20.706540405827425;115.38038887460064
821.5408862249635;-285.76524451555827;122.77887437691415;858.3261982477165;-334.9434784703306;70.87604064831504
733.8522243127238;-183.45321107908924;174.74421509244044;777.7075312383245;-210.1735280086186;112.87116974343124
